Number of planted biclusters: 52
Bicluster coverage: 12.922558922558922%
Missing values on dataset: 0.0%
Noise values on dataset: 2.5016835016835017%
Errors on dataset: 0.7037037037037037%


Bicluster #0 (75, 4)
Rows=[12,25,34,52,59,71,74,83,88,91,92,96,106,112,116,122,125,132,133,138,169,211,214,215,224,236,240,245,247,253,259,260,271,283,291,295,299,305,328,333,338,346,357,359,388,400,413,414,417,422,431,432,448,450,460,466,476,492,506,507,510,513,534,573,577,578,579,593,594,602,611,618,626,628,645], Columns=[43,73,77,142], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=6.67, %Errors=6, PlaidCoherency=Additive

X	y43	y73	y77	y142
x509	-73.6	-70.1	70.66	12.16
x511	-100	-7.16	100	-56.09
x515	54.81	-70.1	70.66	12.16
x528	-100	-70.1	70.66	27.64
x538	-73.6	-70.1	70.66	82.31
x545	-73.6	-70.1	70.66	-10.6
x550	-73.6	-70.1	70.66	-94.3
x564	-73.6	-70.1	70.66	12.16
x594	-73.6	-9.26	70.66	90.04
x622	12.58	-70.1	100	12.16
x630	-73.6	-70.1	70.66	67.25

Bicluster #46 (77, 4)
Rows=[3,32,37,46,49,60,71,79,82,85,96,111,117,121,146,147,149,176,182,192,193,202,212,226,237,257,271,273,274,291,293,299,301,307,312,331,332,335,336,337,338,341,344,347,351,388,391,408,413,427,448,449,456,473,474,482,489,495,521,534,537,544,547,554,563,564,573,574,581,593,595,604,616,622,642,647,651], Columns=[20,140,154,161], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=6.17, %Errors=7.47, PlaidCoherency=Additive

X	y20	y140	y154	y161
x3	-38.69	82.67	-26.94	-75.59
x32	-38.69	-60.23	-26.94	92.57
x37	-38.69	82.67	-26.94	92.57
x46	-28.47	82.67	-26.94	92.57
x49	-38.69	82.67	-26.94	92.57
x60	-38.69	82.67	-26.94	92.57
x71	-38.69	82.67	-26.94	53.75
x79	-38.69	82.67	-26.94	92.57
x82	-38.69	82.67	-26.94	92.57
x85	-38.69	82.67	-26.94	92.57
x96	-38.69	82.67	-26.94	92.57
x111	-38.69	82.67	-26.94	-28.84
x117	-38.69	82.67	-26.94	92.57
x121	-38.69	82.67	81.21	-17.32
x146	-38.69	82.67	-26.94	92.57
x147	-38.69	82.67	-26.94	92.57
x149	-38.69	82.67	-26.94	92.57
x176	-38.69	82.67	79.86	-43.66
x182	-38.69	23.2	-26.94	100
x192	-38.69	82.67	-26.94	92.57
x193	-38.69	82.67	-26.94	92.57
x202	-38.69	82.67	-26.94	92.57
x212	-38.69	82.67	-26.94	92.57
x226	-38.69	-43.03	-26.94	92.57
x237	96.48	15.38	-26.94	92.57
x257	-38.69	82.67	-26.94	-70.95
x271	-92.05	82.67	-26.94	92.57
x273	-38.69	82.67	-26.94	92.57
x274	91.81	-36.75	-36.48	92.57
x291	-38.69	82.67	-26.94	92.57
x293	83.66	82.67	88.75	92.57
x299	-38.69	82.67	-26.94	92.57
x301	-38.69	82.67	-26.94	92.57
x307	-38.69	82.67	-26.94	92.57
x312	-38.69	82.67	-26.94	92.57
x331	-38.69	82.67	-26.94	92.57
x332	-38.69	82.67	-26.94	92.57
x335	-38.69	82.67	-26.94	10.16
x336	-38.69	82.67	-26.94	92.57
x337	69.58	82.67	-97.52	92.57
x338	-38.69	82.67	-26.94	92.57
x341	-38.69	82.67	-26.94	100
x344	-38.69	82.67	-26.94	92.57
x347	-38.69	82.67	-26.94	92.57
x351	-38.69	82.67	-26.94	92.57
x388	71.68	82.67	-26.94	92.57
x391	-38.69	82.67	-26.94	92.57
x408	-38.69	82.67	57.94	92.57
x413	-38.69	82.67	-26.94	92.57
x427	-58.68	82.67	-26.94	92.57
x448	-38.69	82.67	-26.94	92.57
x449	-38.69	82.67	-26.94	92.57
x456	-38.69	82.67	-26.94	92.57
x473	-38.69	82.67	-26.94	92.57
x474	-38.69	82.67	-26.94	92.57
x482	-38.69	82.67	-26.94	92.57
x489	90.87	82.67	-26.94	92.57
x495	-38.69	-5.36	-26.94	92.57
x521	-38.69	82.67	-15.58	92.57
x534	-38.69	82.67	-26.94	92.57
x537	-38.69	82.67	-26.94	92.57
x544	60.79	82.67	30.97	92.57
x547	-38.69	82.67	-26.94	92.57
x554	-38.69	82.67	-26.94	92.57
x563	-38.69	82.67	-26.94	92.57
x564	-38.69	82.67	-26.94	92.57
x573	-61.37	82.67	75.22	92.57
x574	-38.69	82.67	-26.94	92.57
x581	-38.69	82.67	-26.94	92.57
x593	-38.69	78.56	-26.94	100
x595	-38.69	-58.93	-26.94	92.57
x604	57.12	82.67	65.07	92.57
x616	-38.69	82.67	-26.94	92.57
x622	-38.69	82.67	-26.94	100
x642	-38.69	82.67	-26.94	92.57
x647	-38.69	82.67	-26.94	92.57
x651	-38.69	82.67	-26.94	-70.61

Bicluster #47 (77, 4)
Rows=[6,19,40,50,51,54,55,59,63,81,95,96,97,100,104,106,116,117,131,142,153,171,180,185,189,197,201,211,214,218,227,239,242,245,253,256,264,270,282,285,288,305,309,333,336,352,358,392,395,399,434,441,442,444,450,452,473,504,507,530,545,547,557,560,563,579,586,590,608,611,623,630,636,646,650,658,659], Columns=[4,87,101,137], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=34.42, %Errors=5.52, PlaidCoherency=Additive

X	y4	y87	y101	y137
x6	-41.96	-11.63	55.29	-100
x19	-100	-11.63	-30.24	-100
x40	-41.96	-11.63	55.29	-95.12
x50	-41.96	92	-25.77	-95.12
x51	-41.96	-63.48	55.29	-100
x54	3.1	-11.63	55.29	60.53
x55	-41.96	-11.63	55.29	-95.12
x59	-41.96	-11.63	55.29	-100
x63	-41.96	19.86	51.09	-95.12
x81	-41.96	-70.5	70.73	-95.12
x95	-81.99	-11.63	55.29	-95.12
x96	-41.96	-22.48	55.29	8.98
x97	-41.96	-94.91	43	-95.12
x100	-41.96	-11.63	-2.18	-95.12
x104	-41.96	-11.63	55.29	-95.12
x106	31.55	6.56	55.29	-100
x116	-100	-11.63	55.29	-95.12
x117	-41.96	81.79	55.29	-100
x131	-41.96	-11.63	93.43	-95.12
x142	-41.96	70.87	55.29	-75.45
x153	-41.96	-11.63	55.29	-95.12
x171	-41.96	-11.63	55.29	-95.12
x180	49.68	-65.97	55.29	-95.12
x185	-41.96	-11.63	55.29	-95.12
x189	27.68	-29.83	100	-95.12
x197	-41.96	-11.63	79.13	-95.12
x201	-40.54	78.67	55.29	-100
x211	-100	-11.63	66.24	-95.12
x214	-41.96	-11.63	55.29	-95.12
x218	-41.96	-11.63	35.26	-48
x227	-41.96	4.09	24.34	-95.12
x239	13.18	-11.63	55.29	-94.78
x242	-26.53	-11.63	76.82	-95.12
x245	-41.96	-11.63	100	-67.75
x253	7.14	-46.83	55.29	-95.12
x256	-41.96	34.84	48.62	-1.64
x264	-41.96	-11.63	55.29	18.05
x270	-41.96	-11.63	55.29	-95.12
x282	-41.96	-11.63	100	-95.12
x285	-41.96	26.93	39.62	-100
x288	-41.96	-11.63	43.17	-95.12
x305	5.79	-11.63	-28.2	-95.12
x309	-41.96	74.67	-34.08	-95.12
x333	-41.96	-11.63	87.37	-9.97
x336	-41.96	-84.37	55.29	-100
x352	-41.96	-90.91	55.29	7.74
x358	-43.85	60.94	55.29	-95.12
x392	-41.96	-11.63	55.29	65.63
x395	-41.96	-26.28	7.75	-100
x399	82.1	-11.63	55.29	-100
x434	-61.72	-96.27	53.02	-95.12
x441	-41.96	41.46	55.29	-77.56
x442	-41.96	81.02	-50.36	-100
x444	48.99	23.41	13.02	-95.12
x450	-41.96	-11.63	55.29	-95.12
x452	-41.96	-11.63	55.29	-95.12
x473	-100	71.77	100	-95.12
x504	-41.96	-56.26	55.29	-95.12
x507	-41.96	-38.84	55.29	-95.12
x530	-41.96	-11.63	55.29	-9.8
x545	-59.94	-11.63	55.29	-95.12
x547	-41.96	65.86	27.89	-38.33
x557	-41.96	-11.63	55.29	-36.14
x560	-41.96	85.87	55.29	-95.12
x563	-41.96	7.73	55.29	-100
x579	-89.41	-11.63	42.66	-95.12
x586	-41.96	-11.63	55.29	-100
x590	-41.96	-11.63	2.07	59.59
x608	-57.18	28.19	55.29	92.91
x611	-41.96	-72.38	55.29	-95.12
x623	-41.96	-11.63	55.29	-100
x630	-95.53	-11.63	55.29	-95.12
x636	-41.96	17.27	55.29	-11.21
x646	-100	-11.63	55.29	-95.12
x650	4.28	-11.63	55.29	-95.12
x658	38.76	-4.11	55.29	-95.12
x659	-99.3	-11.63	55.29	-95.12

Bicluster #48 (70, 4)
Rows=[13,33,34,44,83,84,105,107,128,149,152,157,164,167,185,198,202,234,235,238,243,262,270,289,295,298,299,304,305,313,317,320,339,361,367,376,408,409,410,415,417,420,429,441,457,458,462,464,474,485,487,496,497,505,507,512,518,547,548,550,555,557,560,572,581,585,593,609,628,646], Columns=[19,59,120,178], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=13.93, %Errors=9.64, PlaidCoherency=Additive

X	y19	y59	y120	y178
x13	-92.34	92.52	61.44	45.21
x33	-92.34	92.52	61.44	100
x34	-92.34	92.52	90.28	45.21
x44	-92.34	92.52	71	45.21
x83	-92.34	92.52	-96.48	100
x84	-92.34	92.52	-40.35	45.21
x105	-92.34	92.52	61.44	45.21
x107	-42.62	92.52	61.44	-47.65
x128	-92.34	92.52	61.44	45.21
x149	-92.34	92.52	77.97	45.21
x152	-100	-71.43	61.44	45.21
x157	-92.34	92.52	61.44	45.21
x164	-92.34	92.52	61.44	-33.35
x167	-92.34	92.52	61.44	45.21
x185	-92.34	92.52	61.44	45.21
x198	5.14	92.52	61.44	45.21
x202	85.12	92.52	100	45.21
x234	-92.34	92.52	61.44	45.21
x235	-92.34	92.52	61.44	31.86
x238	-92.34	92.52	61.44	43.02
x243	-92.34	-31.94	61.44	45.21
x262	8.31	92.52	14.86	45.21
x270	-92.34	100	61.44	45.21
x289	-92.34	-68.51	61.44	45.21
x295	-92.34	-4.07	90.48	100
x298	-6.16	92.52	61.44	45.21
x299	-92.34	92.52	63.02	45.21
x304	-92.34	-87.73	61.44	45.21
x305	-92.34	92.52	61.44	45.21
x313	-92.34	-25.73	61.44	45.21
x317	-92.34	92.52	61.44	45.21
x320	-92.34	92.52	-81.58	60.16
x339	-100	100	61.44	78.66
x361	-92.34	92.52	61.44	45.21
x367	56.65	92.52	-57.89	45.21
x376	62.48	92.52	61.44	45.21
x408	-92.34	92.52	31.26	45.21
x409	-92.34	92.52	20.89	45.21
x410	-92.34	35.04	-95.25	45.21
x415	-92.34	92.52	61.44	45.21
x417	-92.34	-25.91	61.44	45.21
x420	80.45	92.52	100	-42.65
x429	-92.34	92.52	61.44	45.21
x441	-92.34	92.52	61.44	45.21
x457	-96.88	92.52	61.44	45.21
x458	-92.34	92.52	6.42	45.21
x462	-92.34	92.52	61.44	45.21
x464	-92.34	92.52	61.44	45.21
x474	-92.34	92.52	61.44	26.71
x485	-92.34	92.52	61.44	45.21
x487	36.29	100	-77.1	45.21
x496	-92.34	92.52	61.44	45.21
x497	-92.34	92.52	61.44	45.21
x505	-92.34	100	61.44	45.21
x507	-92.34	92.52	61.44	45.21
x512	-92.34	83.18	-40.41	100
x518	-92.34	92.52	61.44	45.21
x547	23.21	92.52	61.44	45.21
x548	45.22	92.52	61.44	45.21
x550	-92.34	92.52	61.44	45.21
x555	92.57	26.63	61.44	45.21
x557	-92.34	92.52	61.44	45.21
x560	-92.34	-29.13	61.44	45.21
x572	-92.34	33.88	61.44	45.21
x581	-43.24	92.52	100	45.21
x585	-92.34	92.52	61.44	45.21
x593	-92.73	92.52	61.44	45.21
x609	-100	92.52	61.44	-47.82
x628	-92.34	92.52	61.44	45.21
x646	-92.34	92.52	61.44	45.21

Bicluster #49 (79, 4)
Rows=[13,29,33,47,70,83,87,92,96,99,101,106,108,112,114,122,149,150,162,172,176,182,183,201,204,212,219,222,230,232,241,243,246,250,256,265,274,279,284,285,295,297,302,304,311,315,317,346,349,360,366,389,418,423,446,448,451,454,464,473,478,483,498,520,526,537,541,547,549,557,569,572,573,576,603,604,620,624,648], Columns=[17,29,54,105], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=9.18, %Errors=7.91, PlaidCoherency=Additive

X	y17	y29	y54	y105
x13	-24.93	47.37	1.62	64.31
x29	-24.93	47.37	1.62	64.31
x33	-24.93	47.37	98.18	64.31
x47	-24.93	47.37	1.62	64.31
x70	57.93	47.37	-98.7	64.31
x83	-24.93	47.37	93.23	64.31
x87	-24.93	47.37	1.62	64.31
x92	-24.93	47.37	1.62	64.31
x96	-24.93	47.37	1.62	64.31
x99	-24.93	47.37	1.62	64.31
x101	-24.93	47.37	1.62	43.11
x106	-24.93	47.37	66.64	38.43
x108	-24.93	68.02	1.62	64.31
x112	-24.93	47.37	1.62	-87.46
x114	-24.93	47.37	1.62	64.31
x122	-24.93	47.37	1.62	64.31
x149	-24.93	47.37	1.62	64.31
x150	-24.93	47.37	1.62	64.31
x162	-24.93	47.37	1.62	64.31
x172	-24.93	47.37	1.62	64.31
x176	-24.93	47.37	1.62	64.31
x182	-24.93	47.37	5.6	-67.93
x183	-24.93	47.37	1.62	64.31
x201	-24.93	24.61	1.62	64.31
x204	81.93	47.37	1.62	64.31
x212	-24.93	47.37	1.62	64.31
x219	86.63	47.37	-34.52	64.31
x222	-24.93	47.37	1.64	64.31
x230	-24.93	47.37	-92.31	64.31
x232	-24.93	47.37	1.62	64.31
x241	34.69	93.51	1.62	64.31
x243	-24.93	47.37	1.62	64.31
x246	67.69	47.37	1.62	46.98
x250	-24.93	47.37	1.62	64.31
x256	-24.93	100	96.43	64.31
x265	-24.93	47.37	1.62	-50.62
x274	-74.54	47.37	1.62	64.31
x279	-24.93	47.37	1.62	64.31
x284	-24.93	47.37	-98.48	64.31
x285	-24.93	47.37	1.62	64.31
x295	83.13	-16.27	1.62	46.68
x297	-24.93	47.37	92.4	93.42
x302	-24.93	47.37	1.62	64.31
x304	-24.93	47.37	1.62	64.31
x311	-24.93	47.37	1.62	-64.4
x315	-24.93	47.37	1.62	64.31
x317	-24.93	47.37	1.62	64.31
x346	-24.93	47.37	1.62	53.79
x349	-24.93	55.92	1.62	64.31
x360	-24.93	47.37	1.62	64.31
x366	-24.93	47.37	-97.79	64.31
x389	-24.93	47.37	1.62	64.31
x418	-24.93	47.37	1.62	64.31
x423	-24.93	47.37	1.62	64.31
x446	-24.93	-69.9	1.62	-15.4
x448	-24.93	47.37	1.62	64.31
x451	-24.93	24.85	1.62	64.31
x454	-24.93	47.37	1.62	64.31
x464	-24.93	47.37	1.62	64.31
x473	-24.93	47.37	1.62	64.31
x478	72.91	47.37	1.62	64.31
x483	-24.93	47.37	1.62	64.31
x498	-24.93	47.37	-92.43	64.31
x520	90.11	47.37	1.62	76.61
x526	-24.93	65.95	1.62	-63.12
x537	-18.79	47.37	1.62	64.31
x541	-24.93	47.37	1.62	64.31
x547	-24.93	47.37	1.62	100
x549	-24.93	47.37	1.62	64.31
x557	-24.93	47.37	1.62	64.31
x569	-24.93	47.37	1.62	64.31
x572	-24.93	-97.41	1.62	64.31
x573	70.64	1.9	1.62	64.31
x576	-24.93	47.37	97.28	64.31
x603	46.63	-90.15	-59.38	64.31
x604	-24.93	47.37	1.62	64.31
x620	-24.93	47.37	1.62	64.31
x624	-24.93	47.37	1.62	50.02
x648	-24.93	47.37	1.62	64.31

Bicluster #50 (71, 4)
Rows=[11,44,59,77,80,91,97,99,114,132,139,143,146,150,162,166,176,181,204,227,229,249,253,257,260,267,298,304,311,314,325,343,353,360,364,375,383,391,394,417,430,435,438,440,444,448,449,459,468,471,475,483,484,498,501,505,506,519,522,526,535,539,544,567,572,585,594,601,619,633,657], Columns=[7,32,38,160], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=15.14, %Errors=1.06, PlaidCoherency=Additive

X	y7	y32	y38	y160
x11	-71.59	-10.24	44.55	23.59
x44	-71.59	-56.25	44.55	23.59
x59	-71.59	-56.25	44.55	23.59
x77	-71.59	-65.03	44.55	23.59
x80	72.25	-56.25	44.55	23.59
x91	-71.59	-56.25	44.55	23.59
x97	-71.59	-56.25	44.55	23.59
x99	-71.59	-56.25	44.55	23.59
x114	-71.59	-56.25	44.55	23.59
x132	-89.55	-56.25	44.55	23.59
x139	-71.59	-100	44.55	23.59
x143	-71.59	-99.63	100	23.59
x146	-71.59	-56.25	44.55	23.59
x150	-71.59	-56.25	44.55	23.59
x162	-71.59	-56.25	-41.74	23.59
x166	-71.59	-56.25	44.55	23.59
x176	-71.59	-56.25	44.55	23.59
x181	-71.59	-56.25	44.55	23.59
x204	-71.59	-56.25	44.55	36.76
x227	-71.59	-56.25	44.55	23.59
x229	-71.59	-56.25	44.55	23.59
x249	-71.59	-56.25	52.14	77.15
x253	-71.59	27.68	44.55	23.59
x257	-71.59	-12.58	44.55	23.59
x260	-70.16	-56.25	44.55	23.59
x267	-98.89	-56.25	17.77	23.59
x298	-71.59	-56.25	44.55	23.59
x304	-71.59	-56.25	44.55	23.59
x311	-71.59	-56.25	44.55	-8.73
x314	-71.59	-56.25	12.46	23.59
x325	-71.59	-56.25	44.55	23.59
x343	-100	-56.25	76.24	23.59
x353	-71.59	-56.25	100	23.59
x360	-71.59	-56.25	22.69	23.59
x364	-71.59	-56.25	44.55	23.59
x375	-71.59	-56.25	92.45	23.59
x383	-71.59	-56.25	44.55	23.59
x391	-100	-78.29	44.55	23.59
x394	-71.59	-56.25	44.55	23.59
x417	-71.59	-56.31	42.91	23.59
x430	-71.59	-56.25	44.55	23.59
x435	-71.59	-56.25	44.55	23.59
x438	-71.59	-56.25	44.55	23.59
x440	-71.59	-56.25	44.55	23.59
x444	-71.59	-56.25	44.55	23.59
x448	-71.59	-56.25	44.55	23.59
x449	-71.59	-26.69	44.55	23.59
x459	-100	-56.25	44.55	23.59
x468	-71.59	-56.25	44.55	23.59
x471	-71.59	-56.25	44.55	-13.92
x475	-71.59	-15.56	-32.64	-32.25
x483	-71.59	-56.25	44.55	23.59
x484	-71.59	-100	44.55	23.59
x498	-71.59	-56.25	44.55	23.59
x501	-71.59	-3.73	44.55	23.59
x505	-71.59	-56.25	44.55	23.59
x506	-71.59	43.03	44.55	23.59
x519	-71.59	-56.25	44.55	23.59
x522	-71.59	-56.25	44.55	23.59
x526	-71.59	-56.25	44.55	23.59
x535	-71.59	-56.25	1.68	-18.4
x539	-100	-56.25	44.55	23.59
x544	-71.59	-56.25	-28.09	23.59
x567	-71.59	-56.25	44.55	68.75
x572	-71.59	-100	95.17	23.59
x585	-71.59	-56.25	44.55	23.59
x594	20.47	-56.25	44.55	23.59
x601	-71.59	-56.25	44.55	23.59
x619	-71.59	-97.93	44.55	36.54
x633	-71.59	-56.25	44.55	23.59
x657	-71.59	-56.25	44.55	23.59

Bicluster #51 (72, 4)
Rows=[2,3,35,37,65,87,95,105,117,130,157,162,167,176,181,186,202,206,224,246,262,285,287,289,291,301,305,306,318,333,339,341,349,357,363,377,379,381,387,396,405,407,412,414,426,431,439,442,443,458,465,467,482,488,490,491,493,494,495,497,500,506,520,524,525,579,589,595,606,632,633,637], Columns=[10,58,100,108], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=6.6, %Errors=8.33, PlaidCoherency=Additive

X	y10	y58	y100	y108
x2	17.74	-14.15	-61.43	-87.01
x3	17.74	-3.23	-61.43	-87.26
x35	17.74	-3.23	-74.68	7.76
x37	-80.05	-3.23	-61.43	7.76
x65	17.74	-3.23	-61.43	7.76
x87	17.74	-3.23	-61.43	7.76
x95	17.74	-3.23	-61.43	7.76
x105	17.74	-3.23	-61.43	7.76
x117	17.74	-3.23	-61.43	7.76
x130	17.74	-3.23	-61.43	7.76
x157	17.74	99.69	-61.43	7.76
x162	17.74	-87.11	-61.43	7.76
x167	17.74	-3.23	-61.43	7.76
x176	17.74	-3.23	-61.43	14.48
x181	17.74	-3.23	-61.43	7.76
x186	17.74	-3.23	-61.43	7.76
x202	17.74	-3.23	-61.43	7.76
x206	17.74	-3.23	-61.43	7.76
x224	17.74	-3.23	-61.43	7.76
x246	17.74	-3.23	-61.43	83.25
x262	17.74	-3.23	-61.43	7.76
x285	17.74	95.97	-61.43	-93.86
x287	17.74	-3.23	-61.43	7.76
x289	17.74	-3.23	-61.43	7.76
x291	17.74	-3.23	-61.43	7.76
x301	17.74	-21.75	-61.43	7.76
x305	-97.25	-3.23	-61.43	7.76
x306	17.74	-63.79	-61.43	7.76
x318	-98.26	-3.23	-61.43	-7.84
x333	17.74	-3.23	83.38	-83.92
x339	17.74	-3.23	-61.43	7.76
x341	17.74	-3.23	-61.43	7.76
x349	17.74	-3.23	56.2	7.76
x357	17.74	-3.23	-61.43	7.76
x363	17.74	-3.23	-46.96	-10.4
x377	-73.63	-3.23	-61.43	7.76
x379	17.74	-3.23	-61.43	7.76
x381	17.74	-3.23	-61.43	7.76
x387	17.74	89.22	-61.43	-51.34
x396	17.74	-3.23	-61.43	7.76
x405	17.74	-3.23	-61.43	7.76
x407	17.74	-3.23	-61.43	7.76
x412	17.74	93.82	-61.43	7.76
x414	17.74	-3.23	-61.43	7.76
x426	-77.7	-3.23	-61.43	7.76
x431	17.74	-3.23	-61.43	98.97
x439	17.74	-3.23	-61.43	7.76
x442	-14.19	-3.23	79.52	-24.24
x443	17.74	-3.23	-61.43	7.76
x458	17.74	-3.23	-61.43	7.76
x465	-89.26	-3.23	-61.43	7.76
x467	17.74	-3.23	-61.43	46.16
x482	17.74	-3.23	-61.43	7.76
x488	17.74	-3.23	-61.43	7.76
x490	17.74	-3.23	-61.43	7.76
x491	17.74	-11.85	98.03	7.76
x493	17.74	-3.23	-61.43	7.76
x494	17.74	-3.23	-61.43	7.76
x495	17.74	-3.23	-61.43	-90.5
x497	17.74	-3.23	-61.43	7.76
x500	17.74	-3.23	-61.43	7.76
x506	17.74	-3.23	-61.43	7.76
x520	17.74	-3.23	-61.43	7.76
x524	17.74	-96.62	-61.43	7.76
x525	17.74	88.05	30.38	7.76
x579	17.74	-34.45	-61.43	7.76
x589	17.74	-3.23	-61.43	7.76
x595	-14.94	-3.23	-61.43	7.76
x606	17.74	-3.23	-61.43	7.76
x632	17.74	-3.23	-61.43	7.76
x633	17.74	-3.23	-16.56	-65.19
x637	-72.57	-3.23	-61.43	7.76

