X	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23	y24	y25	y26	y27	y28	y29	y30	y31	y32	y33	y34	y35	y36	y37	y38	y39	y40	y41	y42	y43	y44	y45	y46	y47	y48	y49	y50	y51	y52	y53	y54	y55	y56	y57	y58	y59	y60	y61	y62	y63	y64	y65	y66	y67	y68	y69	y70	y71	y72	y73	y74	y75	y76	y77	y78	y79	y80	y81	y82	y83	y84	y85	y86	y87	y88	y89	y90	y91	y92	y93	y94	y95	y96	y97	y98	y99	y100	y101	y102	y103	y104	y105	y106	y107	y108	y109	y110	y111	y112	y113	y114	y115	y116	y117	y118	y119	y120	y121	y122	y123	y124	y125	y126	y127	y128	y129	y130	y131	y132	y133	y134	y135	y136	y137	y138	y139	y140	y141	y142	y143	y144	y145	y146	y147	y148	y149	y150	y151	y152	y153	y154	y155	y156	y157	y158	y159	y160	y161	y162	y163	y164	y165	y166	y167	y168	y169	y170	y171	y172	y173	y174	y175	y176	y177	y178	y179
x577	-7.34	38.21	26.69	-30.68	5.73	-4.35	-27.81	34.78	-10.23	2.32	-15.62	-50.26	-39.52	19.56	-34.31	-75	-33.72	31.54	-27.95	32.03	-33.63	32.72	-26.26	-6.76	0.07	13.36	55.24	63.32	71.26	52.29	-54.49	-63.55	-4.98	-18.44	-54.72	2.46	96.42	38.83	35.86	-32.46	9.64	-33.91	-12.27	-89.85	-4.87	100	-68.13	-7.89	47.71	22.6	-3.48	-39.54	22.55	-58.19	-7.74	44.79	-23.32	19.15	-40.46	-13.7	-63.54	-11.54	32.69	-68.65	-13.35	-50.94	19.52	-85.08	8.03	30.02	32.16	100	52.62	-5.95	4.15	-9.06	-59.38	-11.54	-62.11	34.69	50.79	38.35	-52.26	-54.67	28.28	56.01	-43.03	-13.89	-5.23	28.36	54.54	42.34	98.34	-19.5	22.4	94.55	-9.43	77.44	1.31	19.85	6.6	-47.24	30.3	38.86	19.99	30.98	-14.7	-9.08	-65.95	-26.76	13.27	23.26	-61.47	3.31	-39.64	31.14	-18.91	-66.48	-68.41	42.75	18.23	20.91	10.68	13.09	14.05	2.53	5.2	-61.29	-59.6	-61.7	-13.43	-36.89	44.97	-44.75	66.16	42.84	-2.4	-8.05	26.64	41.53	-4.46	46.69	0.87	10.65	-65.7	-17.08	55.54	-54.14	63.91	35.44	48.98	45.45	-70.04	0.69	-93.72	-54.91	58.73	48.81	38.17	-4.21	47.43	8.27	79.6	98.82	-50.7	-9.14	-93.12	41.22	-13.1	73.69	15.36	0.93	-25.48	56.12	-14.06	-14.75	-61.73	-15.86	32.53	-17.78
x578	-72.11	66.82	3.71	-18.78	3.61	48.33	16.46	0.68	-36.16	41.57	-4.82	-78.69	37.18	-41.26	-38.85	-55.21	43.9	15.26	99.37	-49.65	-31.21	-26.67	-39.94	61.52	68.91	2.47	16.51	44.43	-19.31	-20.56	-2.45	74.01	-37.21	-32.83	3.31	36.05	19.13	-7.08	-60.2	-9.59	36.48	18.5	-42.93	8.04	19.61	3.41	1.71	71.38	69.28	-49.9	20.36	-72.81	-39.77	56.16	-27.11	-42.75	25.48	-3.81	13.15	40.66	-52.47	-100	0.31	-30.83	21.45	36.42	3.66	41.93	-23.38	-25.78	24.76	8.99	52.1	-5.95	-43.09	-100	-21.49	-11.54	5.57	-13.47	-34.9	4	39.5	-23.75	-60.73	-31.16	-58.8	7.13	-27.96	52.22	-22.4	36.34	8.18	41.25	49.53	-20.94	57.73	-66.04	-56.77	3.9	51.67	-26.48	62.13	-32.57	55.63	-30.17	9.78	-96.07	9.97	-45.36	32.03	6.04	3.88	10.46	-27.47	-47.59	-10.43	22.76	52.33	-18.75	-17.15	2.34	-10.76	35.81	0.64	0.14	-54.57	66.09	2.77	-33.87	27.83	26.67	65.89	26.03	100	-39.12	-6.92	58.86	-8.95	48.62	-21.3	9.55	0.87	4.18	-1.87	-65.52	-43.75	-27.4	-44.96	25.69	40.82	-7.7	-4.22	48.31	11.81	87.34	-100	-7.45	-22.66	-36.52	6.29	10.15	-16.91	14.49	-20.52	-14.01	-5.74	26.24	-50.95	-19.32	8.86	-2.15	-3.37	-3.85	-69.59	-19.02	6.12	-19.47	-59.25	-57.89
x579	5.89	-4.66	15.48	-19.98	-89.41	-8.57	72.01	-8.58	11.87	43.47	17.74	-46.63	-39.52	13.5	13.7	-67.12	-40.55	-8.01	-15.2	14.21	-11.36	39.99	-6.42	-69.86	14.66	-17.69	-54.6	-26.31	54.23	26.89	12.23	-68.29	7.39	-20.99	31.13	-1.37	-28.32	-71.1	-82.87	11.85	-23.95	-17.77	51.85	8.04	-21.95	29.3	11.36	-40.62	-72.34	-14.08	-36.46	-61.69	16.55	-12.41	-62.02	44.79	16.61	32.02	-34.45	-15.18	-43.38	29.04	-5.45	-15.36	-8.92	-15.88	-28.2	-36.15	-51.45	-51.68	25.73	42.72	-0.74	-5.95	-18.65	5.82	6.4	-11.54	-0.12	-1.24	-51.64	-34.87	-33.46	-57.96	19.32	16.78	-22.4	-11.63	-1.15	-1.8	-64.82	-29.33	-44.49	29.27	50.56	23.43	100	-75.78	-26.03	-20.55	-61.43	42.66	-72.72	-46.97	-11.78	3.38	1.5	13.64	7.76	-55.45	2.01	-22.93	51.95	4.89	40.43	-54.02	-0.3	-7.52	-9.33	-28.73	2.13	-18.84	-18.7	-14.79	-9.03	-16.02	30.45	17.62	8.62	9.54	30.27	12.63	-60.3	-32.21	12.17	30.58	-39.98	-95.12	51.47	-19.72	7.17	16.75	0.87	41.57	-36.3	47.67	-27.26	-54.14	-14.59	-5.51	-15.15	48.5	-24.46	7.54	-8.98	-57.34	-36.93	28.94	24.29	56.28	52.45	44.44	7.88	-29.9	-30.98	3.04	-0.93	-41.23	58.08	-37.73	23.49	90.93	20.28	47.72	-15.19	-1.8	-10.79	11.97	40.11	-50.29
x580	4.12	35.89	-2.59	14.83	29.75	51.04	-6.68	18.8	70.98	62.99	-4.99	-13.99	7.98	17.57	-49.43	-22.26	-28.65	-100	94.93	24.84	-77.23	-26.48	17.53	27.35	-4.23	-64.84	-8.73	-37.65	-15.77	-67.3	-35.22	40.17	-55.23	-11.91	-78.37	-27.1	-17.54	17.68	5.21	-1.96	-30.54	2.56	-22.29	-5.37	7.42	-95.04	-32.72	-58.94	13.29	22.74	55.78	-11.39	-40.42	-95.06	-18.1	-17.39	34.03	-17.02	-30.3	10.63	42.53	-48.02	-80.35	-87.79	-33.69	32.17	-14.33	2.31	-0.66	26.34	-99.33	-14.02	80.36	6.11	-5.29	33.54	-22.07	39.05	-41.81	-6.5	-3.63	-0.1	70.25	-90.73	-37.59	35.41	12.98	13.24	50.61	-23.03	-35.26	-33.62	-50.74	4.91	-44.25	-43.41	-50.28	-11.21	-66.68	-29.67	39.23	55.16	-12.41	-7.72	3.54	-7.29	57.71	15.02	-30.07	-25.88	-14.28	1.73	-19.54	14.77	17.34	-30.18	-2.24	37.38	-42.35	16.33	42.21	1.57	48.49	3.21	32.3	11.1	3.55	39.1	40.39	14.02	-52.34	17.7	35.92	34.45	-13.39	-23.06	42.83	29	44.14	-78.08	21.44	-96.29	73.76	38.7	-9.25	-52.3	90.25	-47.8	59.18	-68.69	56.45	96.08	-89.58	12.24	-49.65	27.9	20.93	16.88	0.33	-43.84	-21.42	-29.81	-10.87	60.09	20.62	-23.38	9.06	43.05	24.34	60.18	4.59	-21.14	-35.87	32.57	6.32	-62.48	18.98	-9.14	54.96	-2.57
x581	-20.06	-19.3	41.2	43.66	28.3	40.52	47.42	10.88	25.77	43.6	-34.94	31.7	-39.41	-28.04	-3.4	-7.38	-10.45	36.68	52.83	-43.24	-38.69	18.64	-45.22	-33.65	-31.03	86.75	-72.1	-20.77	-61.46	-42.57	-26.68	57.35	-38.71	-59.15	50.14	1.87	15.9	37.34	100	83.27	-6.11	0.91	1.19	-47.78	53.3	-0.89	54.85	54.76	39.66	74.71	-31.71	-19.88	-44.53	-12.99	93.89	41.38	-49.57	1.99	-3.33	92.52	-62.74	23.84	-73.61	-30.75	43.19	36.6	30.35	-37.85	25.08	-10.53	60.15	35.21	24.31	23.91	42.41	4.99	-32.02	9.98	23.13	-81.15	1.7	23.17	-50.32	-14.97	29.28	24.62	-26.46	31.48	-6.23	-22.68	40.97	-43.62	6.58	35.31	58.4	-7.35	-82.66	-37.09	28.01	7.25	-22.03	-32.1	-18.12	-24.91	12.02	67.56	-34.76	-12.28	61.79	47.55	18.97	-7.42	15.14	14.59	56.06	-26.2	-37.59	66.64	47.67	46.06	100	35.35	0.53	100	37.24	-29.27	-51.23	30.53	27.23	72.7	21.58	24.43	-39.57	-26.46	-21.43	-4.28	30.62	3.43	28.03	5.92	82.67	-58.35	16.28	21.7	31.66	9.11	36.42	-4.41	50.95	-79.32	35.28	-25.88	-10.36	-98.89	-26.94	-21.2	13.51	78.78	11.88	-25.45	19.1	92.57	34.8	-12.7	-25.83	-70.92	-45.15	77.06	-50.11	-18.72	3.57	61.92	22.97	-1.27	63.45	40.68	40.46	-31.83	45.21	49.21
x582	2.37	-20.05	-55.52	58.73	5.62	-30.19	29.27	-98.53	-29.17	-19.48	-27.65	-16.39	-51.34	31.35	-39.99	43	59.88	27.53	-20.7	-82.04	-6.59	-68.11	13.29	88.79	13.33	39.31	-8.34	40.78	-10.26	57.09	-12.68	16.07	-12.52	74.71	-43.17	-39.65	7.38	6.17	22.32	36.84	-1.01	3.27	6.01	-51.92	-47.77	3.12	-83.6	-69.1	-60.43	29.82	-98.37	-72.81	-38.73	-40.85	-94.1	33.08	-16.59	22.09	-39.4	-22.12	67.18	-10.47	50.69	67.83	43.19	-53.95	7.29	50.03	73.69	82.88	-42.27	-75.47	-5.72	59.42	0.44	33.54	-13.56	-66.26	30.46	-94.52	-39.84	-0.1	16.87	16.43	77.83	-42.5	-32.8	38.1	35.52	37.68	23.9	20.89	-40.08	-20.47	50.56	79.62	10.93	39.25	-2.47	-32.82	-33.81	60.73	13.74	-54.06	19.21	-16.36	-0.28	-26.45	-14.37	4.56	53.85	-9.83	-57.77	-33.64	-10.29	-64.06	8.73	-47.1	-34.5	18.2	24.15	-38.38	-18.51	-34.4	-100	-18.76	31.22	-24.72	14.9	-3.86	41.61	-11.16	-46.43	-33.27	28.05	-3.92	-33.4	-30.17	-8.95	-41.97	-7.77	-7.33	-40.28	20.83	-36.51	-68.04	100	-31.19	54.95	-79.32	-9.08	-39.14	-31.66	-51.9	-33.06	27.9	26.58	100	15.52	82.28	52.45	-17.38	-61.34	-34.76	-8.12	96.72	41.23	39.53	40.48	60.18	-1.41	-26.53	17.47	23.38	-44.08	-10.3	30.61	-0.89	5.42	2.35
x583	24.71	25.64	12.82	-43.91	-44.64	89.54	0.56	-58.67	34.95	-23.92	26.73	-16.41	22.4	3.53	-40.17	45.84	14.58	-58.78	12.74	-100	-15.47	74.6	-28.07	-27.26	-14.08	14.82	43.29	-92.98	5.22	5.01	50.09	40.44	-42.67	-7.08	-17.55	32.88	8.95	20.16	-34.45	33.2	-23.88	7.74	0.66	-3.83	-4.29	16.3	-17.27	-17.72	69.13	57.39	-24.91	31.62	-3.11	7.84	51.65	4.67	16.27	72.24	28.97	-38.74	-11.12	-80.23	39.41	51.09	4.27	6.6	-66.07	-22.18	-47.79	-2.37	7.66	-13.58	-42.96	-68.88	15.63	-75.98	51.14	17.36	12.68	-53.22	-14.49	37.15	5.73	5.12	22.04	35.78	26.4	-14.71	38.08	38.33	-11.55	22.13	-14.09	-55.23	57.12	-72.87	12.05	-24.23	11.27	18.27	-21.57	33.55	28.3	33.85	5.11	46.83	-6.14	46.4	-23.83	-9.62	37.84	-27.59	-54.45	-37.3	17.17	52.94	16.95	74.27	32.24	68.73	9.83	82.12	4.47	-16.46	-4.47	56.79	-30.96	3.65	-9.71	30.49	-64.68	-11.52	41.79	31.58	-8.25	23.22	57.45	16.18	1.4	46.15	8.76	36.9	-20.63	22.6	46.75	35.1	26.69	16.08	1.5	27.39	-10.2	12.96	-37.94	42.18	-30.94	15.92	26.19	-15.89	59.86	4.51	-52.77	-25.36	41.31	-2.27	-1.48	11.34	-14	40.79	20.69	-4.11	-17.26	-34.5	-46.02	-52.25	43.14	-5.86	25.02	13.57	-51.12	23.39
x584	-25.47	-26.98	-29.28	8.86	38.74	-12.35	35.15	-62.23	31.23	61.41	-60.45	29.17	-25.58	2.19	-17.54	-4.06	-100	26.48	0.35	-29.66	58.87	15.69	19.18	-10.59	5.55	6.55	1.45	41.09	-8.37	57.09	34.28	2.56	-16.08	49.94	-69.45	11.28	27.4	-51.86	58.67	18.49	60.34	-41.29	37.14	-21.66	-21.75	1.89	32.11	6.09	54.24	-28.02	39.24	-13.97	14.62	37.09	-62.02	-44.14	30.31	68.31	20.65	44.63	38.79	38.35	17.4	-87.79	43.19	-9.63	13.33	-67.71	42.6	15.32	15.6	24.14	-77.55	72.64	69.97	-44.48	24.47	-1.89	54.03	22.88	-50.97	16.38	54.65	20.08	18.97	56.37	16.65	-31	22.75	0.42	22.19	-10.3	63.6	-69.53	58.07	32.48	6.44	61.61	41.57	10.4	-22.03	-34.84	-62.62	13	-60.92	-56.68	-13.89	-17.44	-10.28	18.47	-7.14	-31.05	-45.68	-3.86	62.3	-64.06	-2.24	-8.51	-6.44	-72.39	12.28	60.24	-5	-30.45	-60.01	-20.82	-19.58	30.53	100	-12.42	-5.44	-19.21	2.42	-2.17	39.66	-1.7	29.51	-26.33	-14.17	14.1	-7.7	39.59	-20.33	81.67	-24.78	3.42	-5.39	73.42	59.18	-79.32	2.36	20.01	11.67	-51.9	-18.05	-21.19	-16.42	78.78	13.7	-46.36	52.45	-1.9	-45.31	63.22	20.62	30.91	3.21	-25.52	55.54	60.18	64.81	-11.77	-30.6	-28.36	15.94	-10.3	-2.48	-79.64	21.78	49.88
x585	-24	21.31	12.72	-65.86	46.73	-16.49	33.24	-71.59	18.89	54.7	-31.06	-4.62	-21.17	52	-26.92	24.54	10.86	5.01	-39.78	-92.34	-41.29	-10.14	-62.65	-38.36	-85.53	25.63	40.4	-56.58	1.34	11.74	-27.61	6.23	-56.25	30.64	35.04	32.31	60.6	45.74	44.55	-5.02	-97.33	71.88	-18.88	75.97	54.46	-31.96	-14.1	22.33	-20.51	89.8	8.93	-20.83	24.94	34.67	-2.6	-33.36	21.06	12.41	-4.29	92.52	20.7	-31.19	21.98	12.28	-21.75	-10.82	-75.39	-21.04	-2.25	-49.97	-9.21	-24.09	-12.27	14.15	-26.67	47.11	66.03	-28.45	-5.26	-27.93	29.63	-44.61	-52.26	2.38	54.63	-22.99	4.03	-32.84	-12.34	-37.77	-14.79	31.11	98.34	11.29	-71.91	5.89	36.98	-11.36	-100	-6.87	43.31	28.01	22.17	-3.23	-47.77	-53.12	-35.24	-12.06	29.76	37.76	13.27	-53.22	5.79	-10.73	-22.28	97.81	-3.09	0.97	28.63	-16.76	61.44	18.14	-80.39	-100	-15.98	-45.56	49.25	-8.07	-9.28	56.77	9.83	14.76	66.45	-45.95	-81.94	14.9	-25.91	14.72	-4.52	7.89	21.44	63.15	2.93	-33.57	-51.94	-55.87	-14.91	-32.52	-5.76	8.02	-8.49	28.13	55.24	-3.94	14.02	20.83	-18.86	35.74	-73	2.54	23.59	49.44	0.27	-47.8	4.7	0.23	-93.12	2.34	-5.13	37.72	59.57	65.03	8.81	27.63	0.32	22.1	-2.34	-2.13	45.21	15.2
x586	-23.56	-42.79	31.31	-18.63	-41.96	35.03	-52.04	18.8	85.62	-59.06	-99.08	-4.12	-37.24	-51.27	-33.58	-44.91	14.12	43.01	20.25	31.23	6.2	-7.37	10.63	9.17	-25.24	-14.18	6.63	53.31	41.11	57.09	-10.71	-19.33	-44.69	-15.29	-15.06	21.57	37.6	2.86	8.51	6.13	-27.69	51.34	65.47	-11.16	-26.33	-20.04	-23.64	8.98	10.67	31.24	100	21.02	-100	-25.66	-20.37	-8.19	-63.19	6.69	-43.75	65.29	-25.29	-1.2	29.91	82.84	43.19	-55.39	-26.59	-61.59	13.41	100	-66.27	15.85	-87.31	6.83	-3.2	20.57	34	67.94	87.16	46.55	-65.25	18.01	-52.26	-6.98	-16.99	5.56	8.42	-11.63	5.8	-0.35	-23.72	48.84	-3.56	-10.61	5.55	60.9	-20.49	29.9	17.76	-70.67	-33.81	55.29	-34.15	-9.72	-9.61	-30.62	13.59	26.28	-35.25	11.47	13.27	-40.07	36.75	-42.98	-46.19	24.89	27.91	90.65	-25.36	42.75	-8.84	-35.46	9.38	45.36	-67.85	-13.84	20.89	11.97	66.82	3.09	-72.91	-18.48	50.68	-12.85	54.73	-54.56	-6.98	-100	84.75	-83.18	-97.05	18.12	-49.45	-8.57	-5.07	-42.45	-85.01	-73.46	59.18	-79.32	-46.18	-79.51	-24.82	-2.42	52.46	31.89	-64.82	78.78	-72.92	19.05	0.88	-0.71	10.77	-8.24	20.62	26.9	-100	-14.15	49.36	60.18	86.08	17.6	79.81	-28.17	-0.96	-10.3	22.96	-69.55	20.92	-81.04
x587	-24	-32.21	10.18	54.15	-35.62	-15.34	12	56.19	63.88	40.42	99.91	-74.81	61.56	-24.74	-30.46	18.73	-39.94	79.41	-63.99	-8.68	-13.65	-11.67	-36.27	-11.47	-15.34	-19.67	29.88	1.29	-63.15	8.42	21.61	22.17	53.06	27.21	20.63	-52.28	-57.18	11.08	-14.14	6.86	-100	-4.17	66.04	-45.64	-26.12	-33.18	31.98	-34.14	12.26	-88.32	-100	-81.54	3.71	4.04	-43.11	-1.96	56.88	42.3	-57.86	53.61	33.6	27.48	10.92	-25.19	10.73	-30.96	-0.05	0.43	11.21	48.58	30.34	-46.07	-21.62	-61.86	27.71	-12.53	81.43	12.69	-17.6	62.02	40.44	61.27	-8.12	15.57	19.69	-82.06	-10.48	28.07	51.43	17.01	74.57	5.87	55.28	59.01	50.56	79.62	10.63	-40.27	-16.13	-18.35	2.56	18.92	38.22	18.33	26.23	-54.31	40.29	-52.66	59.59	29.05	58.02	-52.14	6.33	-33.66	16.81	-64.06	-36.4	24.94	31.12	33.53	7.1	-17.32	10.09	-86.35	-32.51	50.41	18.55	65.56	-31.52	-30.55	13.03	-46.77	-49.74	24.45	-33.04	36.62	-15.58	-45.63	4.87	43.24	21.44	38.21	-3.47	15.4	-36.51	-26.24	-47.08	-14.93	-28.29	-79.77	-22.21	22.05	46.96	18.78	29.36	-31.34	29.4	-19.15	-61.83	10.11	51.26	-48.05	-100	21.63	-44.95	-1.34	-8.63	23.82	-44.68	25.02	-69.9	76.84	85.2	-20.79	-19.84	-22.98	30.97	-52.22	-78.31	-53.37
x588	-47.64	24.38	95.27	20.85	1.18	-44.27	26.61	4.15	-29.67	-26.62	49.71	78.04	-9.86	62.75	-0.72	-40.39	6.34	81.68	7.13	-42.67	-22.98	-7.16	-40.99	41.5	13.72	-90.68	-10.08	-96.9	-17.41	-74.36	-35.94	17.27	1.96	2.98	-73.28	49.38	93.42	-46.79	19.06	-59.93	-31.61	27.02	27.29	45.93	-0.37	88.6	22.83	-31.15	-35.73	37.62	-5.67	11.4	-13.51	46.43	-62.45	22.34	-18.35	29.18	10.36	-7.61	51.53	-21.21	22.7	24.93	-63.52	-48.95	-46.96	22.78	-29.87	23.53	29	-15.55	-58.36	80.45	67.85	-7.45	-13.64	12.47	-25.09	-44.04	-44.87	8.62	20.41	76.5	6.65	19.24	-8.13	-67.26	37.08	91.21	-54.14	8.73	-1.54	-2.16	-4.11	-23.92	-93.18	25.19	-29.93	42.52	13.19	77.16	14.97	-19.65	-45.28	-62.47	2.77	4.29	22.45	6.65	13.33	-28.31	-38.29	-20.49	-1.87	-5.72	-2.14	5.32	7.37	-44.94	54.71	-19.7	-44.72	55.71	-2.92	-68.79	-26.98	16.48	79.02	-20.68	18.58	8.34	22.09	20.23	34.53	-7.43	-8.67	-36.92	-51.11	9.58	-1.98	-3.34	21.34	11.43	35.95	-21.4	1.03	4.64	-15.92	16.57	-6.61	31.13	-20.77	-69.21	-32.13	100	19.02	-32.06	10.46	-22.94	-31.29	69.44	-34.78	2.04	21.7	36.38	-49.4	26.24	-22.24	-0.32	-3.54	43.62	-43.24	42.18	11.09	-50.1	-82.31	-43.9	-51.93	-21.89
x589	3.02	10.58	3.87	88.78	27.15	-7.72	-60.73	52.31	74.31	-3.83	17.74	39.94	-3.46	-27.89	-77	-0.98	-100	-68.49	59.54	48.67	31.63	26.84	-5.13	28.79	68.3	46.2	-27.67	16.68	-72	8.2	-9.29	-47.59	-9.04	-21.71	73.13	-68.99	-51.13	-100	47.01	-2.36	-31.03	-27.49	63.05	-30.36	5.27	62.55	-42.28	-9.85	-29.38	-17.48	-47.93	-15.13	-37.43	-60.78	-13.51	13.43	-24.47	-36.12	-3.23	7.67	43.88	13.19	-15.42	5.42	5.54	-30.18	11.12	51.83	9.14	4.65	-17.97	-46.52	46.26	-75.86	91.58	-0.82	4.76	-75.84	27.84	89.09	62.89	-5.14	-56.22	43.83	28.89	25.1	-68.06	1.21	17.66	-22.54	19.86	27.29	45.9	35.26	36.79	-21.3	-7.89	61.95	38.79	-51.75	-61.43	11.32	-60.49	-21.37	-57.44	57.11	-10.28	-97.34	7.76	12.29	-48.36	10.03	28.21	42.47	4.93	32.06	4.43	17.56	-26.14	-36.22	32.52	-42.54	42.82	36.88	-23.79	2.57	-27.33	23.64	21.17	48.2	-94.35	18.67	4.11	-33.12	-75.1	-24.72	92.22	69.49	-34.28	25.6	35	-32.91	-12.39	51.21	-11.37	48.41	-6.24	4	3.83	31.56	-66.16	35.21	-12.57	7.98	6.21	-45.74	-29.89	-63.03	-12.52	44.25	-5.18	-88.91	-54.08	-5.45	-37.62	14.05	9.28	92.24	-100	-8.31	-9.91	10.66	26.13	24.02	12.23	-37.59	-73.77	-17.07	21.44	-25.15
x590	-46.83	-28.65	14.55	-43.91	-41.96	-43	10.55	59.45	-62.74	26.4	7.41	31.84	6.25	15.15	-7.95	15.02	-14.74	-45.55	38.67	23.75	-31.56	27.12	47.34	17.8	16.01	-3.57	29.63	-92.98	-63.69	39.68	9.21	-4.53	-12.13	-14.29	-78.37	51.22	38.73	53.99	-35.88	-93.44	5.81	-24.05	15.27	-40.84	-10.01	31.03	-18.67	-10.85	21.15	6.96	-38.95	3.81	-37.43	20.9	-62.02	34.14	-53.86	-0.34	40.31	45.86	8.83	28.03	38.64	-30.22	43.19	-2.73	-65.02	11.56	-48.25	49.68	-44.38	8.43	70.38	-13	-19.02	-56.46	-18.06	11.88	-7.64	48.7	17.17	59.65	4.6	53.44	-14.17	55.25	67.19	-11.63	70.66	-33.34	-18.56	-19.55	-2.88	19.73	50.56	-51.7	-8.57	-76.38	-4.4	-24.67	-1.26	2.07	-18.63	44.68	2.27	-83.59	42.24	-30.47	-30.52	-95.07	25.18	-60.39	52.73	6.41	21.99	-64.06	80.17	-12.98	-42.35	-19.02	-77.24	-58.86	48.24	-20.47	11.45	-21.53	3.94	-5.85	-33.17	-63.53	46.87	62.57	-36.67	-43.63	-22.35	35.39	82.35	59.59	-56.91	31.37	-46.34	100	-29.9	-33.27	-46.51	-90.61	90.25	-31.04	-100	-79.32	-16.52	14.56	-27.07	-51.9	-100	70.29	32.43	78.78	83.12	-6.55	52.45	-17.72	0.28	7.69	19.59	1.9	-27.95	92.24	-18.76	33.96	14.04	36.05	-51.49	52.47	17.32	60.85	-43.32	50.63	-73.47	-32.99
x591	0.05	-45.58	-9.17	2.66	-11.59	37.84	6.77	-69.07	3.92	-18.35	-3.33	2.5	-10.48	-48.21	-46.23	11.57	4.61	-5.62	72.15	45.06	-32.31	22.48	27.61	25.73	66.68	-15.59	-31.83	8.96	16.3	100	-19	2.56	16.07	-48.66	31.94	-63.08	7.62	45.74	-16.21	22.69	-39.05	4.22	-55.24	-77.04	19.55	-48.88	-10.08	-55.75	22.47	-100	4.14	17.81	-48.1	-13.81	-67.21	-13.72	54.07	-32.31	29.29	-18.56	89.33	17.93	-71.42	-47.36	-10.81	45.04	-72.74	-0.2	72.45	-6.98	6.44	4.38	-77.55	-75.59	90.42	21.66	-66.21	5.88	6.65	-77.02	-6.29	-38.33	-17.85	19.37	68.35	-27.23	17.94	-1.24	-48.64	-37.61	-6.87	53.43	-63.39	3.69	-45.34	54.19	-8.69	-43.75	-43.32	-49.9	7.6	55.24	70.7	-10.84	19.35	79.63	36.11	71.49	-38.37	-19.51	-7.28	100	4.39	7.26	62.3	-76.21	28.47	51.99	-7.71	20.65	-83.55	100	98.48	-39	94.72	-45.56	-22.48	-45	64.34	-44.38	28.29	59.81	66.45	79.62	22.6	-45.85	-19.09	52.24	-3.3	-89.8	-41.04	-1.42	-5.61	-77.05	43.37	48.04	-30.68	20.56	35.15	-23.18	1.88	-19.17	26.81	18.77	34.27	55.59	-17.11	-6.42	6.28	4.39	-7.43	20.54	3.8	43.13	16.24	-92.56	59.67	30.13	-38.66	60.18	56.19	-21.65	-39.54	-14.38	100	-10.3	-40.77	-100	-38.71	87.08
x592	-38.45	-18.06	-7.5	6.05	-14.13	76.81	-19.99	-6.27	41.46	77.67	-100	28.6	26.79	7.05	3.31	-4.96	-32.17	-68.49	-46.76	13.49	-57.98	-19.21	19.46	-65.69	-14.67	-37.27	33.33	22.8	3.96	-55.95	-26.21	34.59	39.18	34.57	41.97	-64.42	67.65	-41.83	40.22	34.7	-63.09	-1.2	15.5	-1.27	49.33	-23.78	78.68	-4.49	-37.48	18.5	-21.74	-30.63	-15.83	1.58	-3.69	25.33	36.5	2.06	5.24	7.91	86.62	-100	41.23	-87.79	-24.41	-78.02	5.94	6.34	-18.02	61.18	10.04	24.14	-29.12	43.29	-8.33	4.8	4.48	9.36	87.16	17.37	7.55	-11.88	18.99	7.46	-24.14	-5.35	15.52	86.82	56.8	-31.79	26.59	44.89	-4.43	-12.5	-82.93	-37.84	-67.92	-6.89	-47.23	32.71	-27.15	13.98	-47.84	-14.83	-47.3	-42.5	5.71	-29.04	-4.49	13.51	-39.47	-28.68	24.12	-30.31	-96.92	25.17	-2.24	-12.79	16.93	13.84	16.15	-6.12	-19.81	-31.95	-27.01	-18.28	-1.25	19.25	70.54	40.97	46.79	-9	29.68	11	-52.29	-50.42	73.25	37.7	-12.91	-55.17	16.52	35.4	-3.06	-28.24	9.85	3.07	38.79	49.86	59.18	-0.23	-20.67	-79.51	-57.32	35.71	-11.28	33.02	42.91	59.6	-52.64	-10.29	-0.22	-88.91	8.05	13.38	20.62	41.64	-85.41	-41.1	-24.35	-2.98	7.99	19.4	21.1	31.63	69.98	34	12.08	-14.17	32.87	10.88
